id,year,imdb_id,title,rating
9598,1947,0039416,Gentleman's Agreement,1
10350,1947,0039969,The Voice of the Turtle,3
10523,1947,0039302,Dark Passage,2
10635,1947,0039631,Monsieur Verdoux,3
1320,1948,0040724,Red River,0
1229,1948,0040725,The Red Shoes,3
1232,1948,0040416,Hamlet,1
1236,1948,0040183,Bonnie Prince Charlie,2
1241,1948,0040321,Enchantment,3
1262,1948,0040098,Anna Karenina,2
1354,1948,0040242,Command Decision,0
1601,1948,0156031,Rudolph the Red-Nosed Reindeer,0
1677,1948,0040308,Easter Parade,3
2040,1948,0040746,Rope,0
2098,1948,0040806,The Snake Pit,3
2256,1948,0040214,Casbah,1
2300,1948,0040379,The Fuller Brush Man,1
2445,1948,0040613,Mr. Blandings Builds His Dream House,3
3239,1948,0040897,The Treasure of the Sierra Madre,0
4390,1948,0040458,I Remember Mama,3
4944,1948,0041088,Act of Violence,2
5115,1948,0040202,Call Northside 777,1
6363,1948,0040491,Joan of Arc,3
6517,1948,0040522,Bicycle Thieves,2
8054,1948,0040580,Melody Time,1
8264,1948,0040558,Macbeth,1
8559,1948,0039949,It Happened in Europe,0
10163,1948,0040068,Abbott and Costello Meet Frankenstein,3
10359,1948,0040636,The Naked City,1
10524,1948,0040506,Key Largo,3
10599,1948,0039220,Brighton Rock,3
10667,1948,0189219,Spring in a Small Town - &amp;#26149;&amp;#20043;&amp;#22478;&amp;#23567;,3
611,1949,0041959,The Third Man,0
1684,1949,0041158,The Barkleys of Broadway,3
1690,1949,0041716,On the Town,3
1716,1949,0041090,Adam's Rib,3
1736,1949,0041746,Pinky,3
1841,1949,0040221,Caught,3
1986,1949,0041859,The Set-Up,0
2232,1949,0041594,Little Women,3
2651,1949,0041650,Mighty Joe Young,0
2849,1949,0041628,The Man on the Eiffel Tower,2
3539,1949,0041154,Late Spring,3
3967,1949,0041587,A Letter to Three Wives,3
4008,1949,0041546,Kind Hearts and Coronets,1
4554,1949,0041386,The Fountainhead,1
6358,1949,0041452,The Heiress,3
7018,1949,0041498,I Was a Male War Bride,2
7059,1949,0041094,The Adventures of Ichabod and Mr. Toad,0
7341,1949,0042004,Under Capricorn,3
9597,1949,0041113,All the King's Men,1
9702,1949,0041947,Tarzan's Magic Fountain,0
9982,1949,0040497,Jour de Fete,0
10135,1949,0042031,Flame of My Love,3
10174,1949,0041373,Flamingo Road,3
10420,1949,0041257,Come to the Stable,3
139,1950,0042192,All About Eve,3
608,1950,0043014,Sunset Blvd.,3
1057,1950,0042332,Cinderella,3
1402,1950,0042876,Rashomon,0
1678,1950,0043012,Summer Stock,3
2099,1950,0042208,The Asphalt Jungle,1
2596,1950,0042546,Harvey,2
3295,1950,0041719,Orpheus,2
3990,1950,0042276,Born Yesterday,3
4031,1950,0042469,The Flying Saucer,1
4417,1950,0042593,In a Lonely Place,2
4521,1950,0043871,Odette,3
5232,1950,0042792,No Way Out,3
5350,1950,0042369,D.O.A.,1
6233,1950,0042994,Stage Fright,3
7144,1950,0042958,Scandal,3
7836,1950,0042436,Les enfants terribles,3
8363,1950,0043045,Three Secrets,3
9700,1950,0043025,Tarzan and the Slave Girl,0
10059,1950,0042296,Caged,3
10181,1950,0042832,Panic in the Streets,0
10663,1950,0042530,Gun Crazy,3
10799,1950,0043137,Winchester '73,1
871,1951,0043338,Ace In The Hole,2
1417,1951,0044079,Strangers on a Train,2
1207,1951,0043274,Alice in Wonderland,3
1491,1951,0043265,The African Queen,0
1916,1951,0043456,The Day the Earth Stood Still,3
2930,1951,0044081,A Streetcar Named Desire,3
2977,1951,0044030,Show Boat,3
2989,1951,0042619,Diary of a Country Priest,1
3389,1951,0043278,An American in Paris,1
3222,1951,0043313,Early Summer,3
3293,1951,0044121,The Thing from Another World,1
3825,1951,0043332,Bellissima,3
4510,1951,0044100,Take Care of My Little Girl,3
5092,1951,0043949,Quo Vadis,3
5739,1951,0043390,Cause for Alarm!,3
6498,1951,0044205,Westward the Women,3
7157,1951,0043614,The Idiot,3
7435,1951,0044092,Surcos,3
9703,1951,0043695,Tarzan's Peril,1
612,1952,0045152,Singin' in the Rain,3
1243,1952,0043769,The Magic Box,2
1465,1952,0044419,The Big Sky,0
1689,1952,0044855,Lovely to Look at,3
2704,1952,0044706,High Noon,2
2737,1952,0045061,The Quiet Man,1
3403,1952,0044502,Clash by Night,3
5972,1952,0043686,Forbidden Games,3
6917,1952,0044837,Limelight,1
6941,1952,0045162,The Snows of Kilimanjaro,1
7162,1952,0044741,Ikiru,1
7323,1952,0044391,The Bad and the Beautiful,2
8241,1952,0043511,Europe '51,3
9596,1952,0044672,The Greatest Show on Earth,2
9701,1952,0045220,Tarzan's Savage Fury,0
9955,1952,0215033,Parasakthi,2
9975,1952,0045197,The Story of Robin Hood and His Merrie Men,3
10402,1952,0044446,The Sound Barrier,3
10526,1952,0044760,Ivanhoe,2
1272,1953,0045943,Julius Caesar,1
1118,1953,0046183,Peter Pan,3
1444,1953,0046268,Le Salaire de la Peur,1
1554,1953,0046250,Roman holiday,3
1362,1953,0046085,Mogambo,2
1630,1953,0046438,Tokyo Story,3
1692,1953,0045537,The Band Wagon,1
1883,1953,0046359,Stalag 17,0
2375,1953,0046534,The War of the Worlds,1
2427,1953,0045591,Calamity Jane,3
2547,1953,0045810,Gentlemen Prefer Blondes,3
2553,1953,0045659,The Cruel Sea,3
3124,1953,0046076,Miss Sadie Thompson,3
3125,1953,0046269,Salome,3
3303,1953,0046303,Shane,1
3958,1953,0046066,Mesa of Lost Women,1
4071,1953,0045793,From Here to Eternity,3
4301,1953,0045877,The Hitch-Hiker,0
4616,1953,0045897,I Confess,1
4854,1953,0045555,The Big Heat,3
4909,1953,0045891,How to Marry a Millionaire,3
5366,1953,0045758,Fear and Desire,0
5736,1953,0046187,Pickup on South Street,3
5937,1953,0046487,Mr. Hulot's Holiday,3
5973,1953,0046478,Ugetsu,2
5998,1953,0046345,Summer with Monika,3
6797,1953,0045826,Glen or Glenda,0
7693,1953,0047677,The Wild One,1
7900,1953,0045546,"The Beast from 20,000 Fathoms",1
8011,1953,0045911,Inferno,0
8466,1953,0045464,"The 5,000 Fingers of Dr. T.",0
8634,1953,0045920,It Came from Outer Space,2
9004,1953,0046022,The earrings of Madame de...,3
9290,1953,0045888,House of Wax,3
9704,1953,0046404,Tarzan and the She-Devil,1
10171,1953,0045609,Cat Women of the Moon,3
10654,1953,0046031,The Man Between,3
586,1954,0047349,Phffft,2
657,1954,0046451,Touchez pas au grisbi,1
1351,1954,0047472,Seven Brides for Seven Brothers,3
1391,1954,0047673,White Christmas,3
1694,1954,0047136,Johnny Guitar,2
1812,1954,0047296,On the Waterfront,0
1965,1954,0046672,20000 Leagues Under the Sea,0
2132,1954,0047396,Rear Window,3
2158,1954,0047573,Them!,1
2294,1954,0047437,Sabrina,3
2426,1954,0047094,Hobson's Choice,3
2746,1954,0047152,Knock on Wood,1
3337,1954,0046912,Dial M for Murder,0
3600,1954,0047478,Shichinin no samurai,0
3674,1954,0047522,A Star Is Born,1
3925,1954,0046963,Executive Suite,2
3954,1954,0046511,Journey to Italy,3
3993,1954,0047030,The Glenn Miller Story,2
4048,1954,0047580,Three Coins in the Fountain,3
4710,1954,0046750,Late Chrysanthemuns,3
4883,1954,0046876,Creature from the Black Lagoon,0
5124,1954,0046731,Attila,2
5356,1954,0047443,Salt of the Earth,3
5505,1954,0047034,Gojira,1
7346,1954,0047834,Animal Farm,0
7580,1954,0047638,Uwasa no onna,3
7610,1954,0045665,Comicos,3
8109,1954,0046705,An American in Rome,1
8441,1954,0046828,Carmen Jones,3
9054,1954,0047238,Miseria e nobilta,3
9176,1954,0047127,Jail Bait,3
9567,1954,0046816,The Caine Mutiny,1
10286,1954,0047469,Senso,1
782,1955,0048728,To Catch a Thief,3
878,1955,0048424,The Night of the Hunter,3
1170,1955,0048280,Lady and the Tramp,2
1693,1955,0047969,Daddy Long Legs,3
1735,1955,0048641,Sommarnattens leende (Smiles of a Summer Night),2
1827,1955,0048281,The Ladykillers,3
2115,1955,0048140,Guys and Dolls,3
2344,1955,0046911,Diabolique,3
2552,1955,0046889,The Dam Busters,1
2926,1955,0048545,Rebel Without a Cause,1
3158,1955,0046969,The Fast and the Furious,3
3339,1955,0047878,The Big Combo,2
3404,1955,0048021,Rififi,1
3739,1955,0048801,We're No Angels,3
4073,1955,0047898,Bride of the Monster,3
4108,1955,0048696,Tarantula,0
4442,1955,0048356,Marty,3
4754,1955,0048445,Oklahoma!,3
4896,1955,0048605,The Seven Year Itch,1
5165,1955,0048673,Summertime,3
5403,1955,0048254,Killer's Kiss,1
5471,1955,0048473,Pather Panchali,3
6055,1955,0048127,Godzilla Raids Again,2
6468,1955,0047577,This Island Earth,0
6481,1955,0048124,The Glass Slipper,3
6615,1955,0048401,My Sister Eileen,3
7262,1955,0048512,The Prisoner,0
7360,1955,0048750,The Trouble with Harry,2
7797,1955,0048517,The Prodigal,3
7878,1955,0048133,Les grandes manoeuvres,3
8014,1955,0048432,Not as a Stranger,2
10340,1955,0047821,Le amiche,3
10342,1955,0047811,All That Heaven Allows,3
10354,1955,0048308,Lola Mont&egrave;s,3
10527,1955,0047849,Bad Day at Black Rock,0
10662,1955,0049674,Richard III,3
10781,1955,0048103,School for Love,3
357,1956,0049730,The Searchers,3
1559,1956,0049787,The Spanish Gardener,2
1216,1956,0048977,The Bad Seed,3
1092,1956,0049408,The King and I,2
1545,1956,0049369,The Iron Petticoat,1
2219,1956,0051207,The Wrong Man,1
2306,1956,0049223,Forbidden Planet,0
2647,1956,0049287,Gunslinger,3
2698,1956,0049366,Invasion of the Body Snatchers,3
2730,1956,0049096,The Court Jester,2
2861,1956,0049934,War and Peace,3
2904,1956,0049010,Bigger Than Life,0
3076,1956,0049833,The Ten Commandments,2
3409,1956,0049189,...And God Created Woman,3
3981,1956,0048960,Around the World in Eighty Days,0
4245,1956,0049640,The Proud and Profane,3
4402,1956,0049363,Indestructible Man,1
4670,1956,0049038,Bus Stop,3
5414,1956,0049406,The Killing,1
5470,1956,0048956,Aparajito,3
5555,1956,0049902,Un condamne a mort s'est echappe ou Le vent souffle ou il veut,0
6064,1956,0049782,Rodan,1
6308,1956,0049471,The Man Who Never Was,3
6641,1956,0049314,High Society,3
7394,1956,0049043,Calle mayor [Main Street],3
7442,1956,0049470,The Man Who Knew Too Much,2
8314,1956,0049537,Flowing,3
8358,1956,0049904,The Unguarded Moment,1
8398,1956,0049196,Eyewitness,3
8872,1956,0049762,Sissi - The Young Empress,3
9055,1956,0048981,La banda degli onesti,2
9719,1956,0049293,The Captain from Kopenick,1
9993,1956,0049095,Le coup du berger,3
10346,1956,0048967,Autumn Leaves,3
10348,1956,0048973,Baby Doll,3
10623,1956,0049019,Yield to the Night,3
10760,1956,0049452,Love Me Tender,2
10780,1956,0049483,Her Bridal Night,3
302,1957,0050083,12 Angry Men,0
965,1957,0051114,The True Story of Jesse James,2
993,1957,0050307,Desk Set,3
1015,1957,0050634,The Cranes Are Flying,3
1291,1957,0050539,The Incredible Shrinking Man,0
1274,1957,0050825,Paths of Glory,0
1121,1957,0050798,Old Yeller,1
1660,1957,0051077,Three Faces of Eve,0
1747,1957,0050419,Funny Face,3
1765,1957,0050783,Nights of Cabiria,3
1800,1957,0050585,Kanal,1
1989,1957,0050356,The Enemy Below,0
2043,1957,0050976,The Seventh Seal,1
2160,1957,0050766,Night of the Demon,3
2301,1957,0051036,Sweet Smell of Success,1
2420,1957,0050397,Fire Down Below,0
2429,1957,0050490,"Heaven Knows, Mr. Allison",0
2520,1957,0050986,Smultronst&auml;llet (Wild Strawberries),2
2578,1957,0050933,Sayonara,2
2895,1957,0051051,Tammy and the Bachelor,3
2981,1957,0050212,The Bridge on the River Kwai,1
3007,1957,0050861,The Prince and the Showgirl,3
3429,1957,0050105,An Affair to Remember,2
3994,1957,0050792,Oedipus Rex,1
4552,1957,0050371,A Face in the Crowd,1
4559,1957,0050998,Sorority Girl,3
4933,1957,0051201,Witness for the Prosecution,1
6624,1957,0050251,The Mysterians,3
7017,1957,0050599,Kiss Them for Me,2
7136,1957,0050407,Forty Guns,2
7165,1957,0050613,Throne of Blood,0
7420,1957,0050116,Amanecer en Puerta Oscura,3
8321,1957,0051151,El vampiro,3
8685,1957,0050549,Island in the Sun,3
8736,1957,0050610,Kronos,0
9006,1957,0050421,Danger stalks near,3
10475,1957,0051133,La Parisienne,2
10594,1957,0050470,The Guns of Fort Petticoat,2
609,1958,0052357,Vertigo,1
1572,1958,0051964,M&auml;dchen in Uniform,3
1247,1958,0052374,The Fabulous World of Jules Verne,0
1255,1958,0052365,The Vikings,2
1363,1958,0052151,Run Silent Run Deep,0
1364,1958,0052278,Teacher's Pet,1
2281,1958,0051622,The Fly,2
2373,1958,0051951,The Day the Sky Exploded,1
2476,1958,0051554,Dracula (Horror of Dracula),3
2585,1958,0052394,The Wild Women of Wongo,3
2763,1958,0052169,The Screaming Skull,2
2823,1958,0050706,Mon Oncle,3
3146,1958,0052311,Touch of Evil,1
3056,1958,0051658,Gigi,2
3238,1958,0051525,The Defiant Ones,0
3321,1958,0051383,Auntie Mame,3
3926,1958,0052182,Separate Tables,3
3977,1958,0052225,South Pacific,3
4211,1958,0051773,Indiscreet,3
4410,1958,0051755,I Bury the Living,1
4849,1958,0051776,The Inn of the Sixth Happiness,3
6012,1958,0051459,Cat on a Hot Tin Roof,3
6938,1958,0051579,Love Is My Profession,3
7054,1958,0051422,Blood of the Vampire,0
7135,1958,0051808,The Hidden Fortress,0
7606,1958,0051786,It! The Terror from Beyond Space,1
8344,1958,0052017,Brink of Life,3
8450,1958,0051758,I Want To Live!,3
10341,1958,0051911,Marjorie Morningstar,3
10521,1958,0052218,Some Came Running,2
10562,1958,0051608,The Female,2
10570,1958,0051818,King Creole,1
10789,1958,0050193,The Night Heaven Fell,3
236,1959,0053198,The 400 Blows,0
474,1959,53285,Sleeping Beauty,3
1419,1959,0052618,Ben-Hur,3
1256,1959,0052948,Journey to the Center of the Earth,1
1555,1959,0053131,The Nun&#39;s Story,3
1591,1959,0052722,Darby O'Gill and the Little People,3
2023,1959,0053291,Some Like It Hot,3
2095,1959,0052918,Imitation of Life,3
2228,1959,0053125,North By Northwest,1
2645,1959,0053318,"Suddenly, Last Summer",3
2796,1959,0052846,The Giant Gila Monster,3
3119,1959,0051372,Araya,3
3166,1959,0053363,The Tingler,1
3442,1959,0053428,Come Dance with Me!,3
3525,1959,0053134,Good Morning (Ohay&ocirc;),3
3608,1959,0052861,The Great War,1
4050,1959,0052844,Ghost of Dragstrip Hollow,3
4065,1959,0052655,A Bucket of Blood,2
4199,1959,0052561,Anatomy of a Murder,1
4373,1959,0051744,House on Haunted Hill,3
4392,1959,0054462,The Wasp Woman,3
4523,1959,0052602,The Bat,3
6405,1959,0052847,Gidget,3
6645,1959,0053388,Battle in Outer Space,1
6833,1959,0052572,Apur Sansar,0
6901,1959,0053221,Rio Bravo,1
8392,1959,0053172,Pillow Talk,3
8677,1959,0053454,"The World Flesh and The Devil, The",0
9161,1959,0052077,Plan 9 from Outer Space,1
9169,1959,0156843,Night of the Ghouls,1
9209,1959,0053285,Sleeping Beauty,3
9379,1959,0052654,The Bridge,3
10782,1959,0052595,Babette Goes to War,3
10966,1959,0052600,Ballada o soldate,1
590,1960,0054469,Where the Boys Are,2
656,1960,0053459,Les yeux sans visage,3
799,1960,0053472,A bout de souffle,0
1295,1960,0054047,The Magnificent Seven,0
1273,1960,0054331,Spartacus,2
1712,1960,0053946,Inherit the Wind,3
1995,1960,0053604,The Apartment,3
2039,1960,0054215,Psycho,3
2144,1960,0053804,Exodus,3
2546,1960,0054022,Let's Make Love,2
2808,1960,0053579,Late Autumn,3
2950,1960,0054333,Body in the Web,3
2988,1960,0054248,Rocco and His Brothers,2
3286,1960,0054067,Black Sunday,3
3294,1960,0054377,Testament of Orpheus,1
3328,1960,0154683,Jigoku (Hell or The Sinners of Hell),3
3634,1960,0053719,The City of the Dead,3
3827,1960,0054494,Zazie dans le metro,3
4117,1960,0054049,Make Mine Mink,3
5122,1960,0054452,The Truth,3
5123,1960,0054343,The Story of Ruth,3
5380,1960,0053976,The Virgin Spring,3
6146,1960,0054476,Wild River,3
6080,1960,0053779,La Dolce Vita,2
6756,1960,0054749,La ciociara,3
6796,1960,0054167,Peeping Tom,2
6854,1960,0054407,Le Trou,0
8275,1960,0053677,The Brides of Dracula,3
8367,1960,0054389,Shoot the Piano Player,2
8566,1960,0054279,School for Scoundrels,1
8992,1960,0053732,Conspiracy of Hearts,3
9026,1960,0054198,Nerve on Sunday,2
9207,1960,0053250,First Spaceship on Venus,1
9338,1960,0054387,The Time Machine,0
9894,1960,0054460,The Bad Sleep Well,1
9992,1960,0053666,Les Bonnes Femmes,3
10170,1960,0054017,Last Woman on Earth,0
10351,1960,0053619,L'avventura,3
10449,1960,0054483,The World of Suzie Wong,2
10761,1960,0053848,G.I. Blues,2
10762,1960,0053825,Flaming Star,1
10855,1960,0053902,Heller in Pink Tights,2
660,1961,0055630,Yojimbo,1
833,1961,0054743,The Children&#39;s Hour,3
1292,1961,0055294,The Phantom Planet,0
1191,1961,0054698,Breakfast at Tiffany's,2
1257,1961,0055207,Mysterious Island,0
1165,1961,0055571,Underworld U.S.A.,3
1171,1961,0055254,One Hundred and One Dalmatians,3
1546,1961,0054847,El Cid,1
1365,1961,0055184,The Misfits,3
1958,1961,0054997,The Hustler,0
2392,1961,0055256,"One, Two, Three",3
2560,1961,0055614,West Side Story,3
2797,1961,0054673,The Beast of Yucca Flats,0
3724,1961,0054692,Blue Hawaii,3
3909,1961,0055278,Paris Blues,3
4198,1961,0055471,Splendor in the Grass,3
4539,1961,0055506,A Taste of Honey,3
4580,1961,0055277,The Parent Trap,3
5485,1961,0055353,A Raisin in the Sun,3
5797,1961,0055458,Snow White and the Three Stooges,3
6102,1961,0054130,La Notte,3
6448,1961,0055198,Mothra,0
6539,1961,0055572,A Woman Is a Woman,0
6653,1961,0054953,The Guns of Navarone,1
7344,1961,0054777,The Curse of the Werewolf,3
7798,1961,0055082,"Leon Morin, Priest",3
7831,1961,0054599,Accattone,3
7968,1961,0055499,Through a Glass Darkly,0
8019,1961,0055018,The Innocents,3
8676,1961,0054879,Flame in the Streets,3
9268,1961,0055093,Lola,2
9607,1961,0055047,King of Kings,3
10476,1961,0054700,"Please, Not Now!",3
10493,1961,0054885,Flower Drum Song,2
10670,1961,0055621,Why Bother to Knock,2
10766,1961,0055623,Wild in the Country,3
10919,1961,0203040,Girls of the Night,3
237,1962,0055032,Jules and Jim,1
691,1962,0056111,Ivanovo detstvo,1
1042,1962,0056172,Lawrence of Arabia,0
1298,1962,0056687,What Ever Happened to Baby Jane?,3
1279,1962,0056193,Lolita,3
1108,1962,0056592,To Kill a Mockingbird,3
1613,1962,0055894,The Day of the Triffids,3
1954,1962,0056218,The Manchurian Candidate,1
2183,1962,0057427,The Trial,1
2430,1962,0056262,The Music Man,3
2591,1962,0055830,Carnival of Souls,3
2609,1962,0055852,Cleo from 5 to 7,3
2762,1962,0052646,The Brain That Wouldn&#39;t Die,2
3079,1962,0056048,Gypsy,3
3160,1962,0059616,The Trial of Joan of Arc,0
3829,1962,0057239,The L-Shaped Room,3
3845,1962,0056119,La Jetee,0
4407,1962,0055902,The Devil&#39;s Hand,2
4481,1962,0055910,Les dimanches de Ville d'Avray,3
4513,1962,0056575,That Touch of Mink,2
4637,1962,0055928,Dr. No,1
5686,1962,0056241,The Miracle Worker,3
6119,1962,0056142,King Kong vs. Godzilla,3
6332,1962,0056059,Hatari!,3
6516,1962,0056194,The Loneliness of the Long Distance Runner,3
7120,1962,0055805,Boccaccio &acute;70,2
7159,1962,0055728,Advise &amp; Consent,3
7312,1962,0054949,War of the Buttons,0
7440,1962,0055832,Cartouche,1
7588,1962,0055763,Atraco a las tres,1
8673,1962,0056671,Walk on the Wild Side,3
8849,1962,0056663,Vivre Sa Vie,3
9106,1962,0056197,The Longest Day,0
9690,1962,0056452,The Treasure of the Silver Lake,1
9920,1962,1180329,Antoine and Colette,0
9818,1962,0056058,Hara-Kiri,0
10349,1962,0056736,L'eclisse,3
10522,1962,0056732,The Exterminating Angel,3
10533,1962,0056404,Love on a Pillow,3
10576,1962,0056308,Only Two Can Play,3
10765,1962,0055992,Follow That Dream,3
10777,1962,0056138,Kid Galahad,1
10794,1962,0056023,Girls! Girls! Girls!,2
10928,1962,0143088,Adieu Philippine,3
10980,1962,0056700,The Wonderful World of the Brothers Grimm,3
202,1963,0057115,The Great Escape,0
607,1963,0057187,Irma la Douce,2
629,1963,0057413,The Pink Panther,1
1251,1963,0056800,55 Days at Peking,1
1635,1963,0056884,The Bakery Girl of Monceau,1
1984,1963,0056923,Charade,2
1990,1963,0057261,Lord of the Flies,0
2102,1963,0057495,Shock Corridor,0
2345,1963,0056869,The Birds,3
2549,1963,0056860,Beach Party,2
2772,1963,0056912,Carry on Cabby,3
3382,1963,0057345,Contempt,1
3725,1963,0056891,Bye Bye Birdie,3
3810,1963,0057546,The Sword in the Stone,0
3939,1963,0336693,Khaneh siah ast (The House is Black),0
4206,1963,0057129,The Haunting,3
4331,1963,0057226,The Kiss of the Vampire,2
4347,1963,0057542,Summer Magic,3
4394,1963,0056983,Dementia 13,3
4494,1963,0057590,Tom Jones,3
4659,1963,0057076,From Russia with Love,3
4951,1963,0057693,X: The Man with the X-Ray Eyes,1
5230,1963,0057329,"Move Over, Darling",3
5379,1963,0057611,The Silence,3
5712,1963,0057449,The Raven,1
5772,1963,0058164,The Guest,0
5846,1963,0056801,8&frac12;,3
6044,1963,0056443,Sanjuro,3
6327,1963,0057643,El verdugo,1
6460,1963,0057215,Atragon,0
6514,1963,0057541,Summer Holiday,3
6988,1963,0057490,The Servant,3
7925,1963,0056910,Suzanne's Career,3
7969,1963,0057358,Winter Light,1
8440,1963,0057180,The Incredible Journey,1
8648,1963,0057623,Unearthly Stranger,1
9226,1963,0057193,It's a Mad Mad Mad Mad World,3
9388,1963,0056937,Cleopatra,3
9686,1963,0057687,Winnetou,1
10499,1963,0058636,Tamahine,3
10528,1963,0057191,It Happened at the World's Fair,3
